id,license,file_name,height,width,coco_url,flickr_url,area,iscrowd,x_min_bb,y_min_bb,width_bb,heigth_bb,category_id,supercategory,name
3473,0,f8242e05-ef84-4c85-a661-538c6ad173cd.png,1080,1920,https://fathomnet.org/static/m3/framegrabs/Doc%20Ricketts/images/2011/20191106T224735Z--7583b596-aad3-4b23-b0fc-e108225328e6.png,https://fathomnet.org/static/m3/framegrabs/Doc%20Ricketts/images/2011/20191106T224735Z--7583b596-aad3-4b23-b0fc-e108225328e6.png,4018,0,925,582,49,82,5,,Caridea
3518,0,5fdf5dab-6b2a-40a2-9cdf-c24528e86604.png,366,640,https://fathomnet.org/static/m3/framegrabs/Ventana/stills/2000/273/02_05_57_08.png,https://fathomnet.org/static/m3/framegrabs/Ventana/stills/2000/273/02_05_57_08.png,1014,0,404,285,13,78,6,,Chiroteuthis calyx
3519,0,a9772118-de3f-4ebe-afaa-d6643a15387e.png,366,640,https://fathomnet.org/static/m3/framegrabs/Ventana/stills/2000/273/02_08_06_18.png,https://fathomnet.org/static/m3/framegrabs/Ventana/stills/2000/273/02_08_06_18.png,28861,0,66,232,217,133,6,,Chiroteuthis calyx
3520,0,4f1686c7-b353-40b7-a593-ddc2bdf5bf4a.png,366,640,https://fathomnet.org/static/m3/framegrabs/Ventana/stills/2000/273/02_08_46_03.png,https://fathomnet.org/static/m3/framegrabs/Ventana/stills/2000/273/02_08_46_03.png,16471,0,103,181,91,181,6,,Chiroteuthis calyx
3521,0,3bfb3939-d05c-4f99-95d4-71b0bedb04b4.png,366,640,https://fathomnet.org/static/m3/framegrabs/Ventana/stills/2000/333/04_34_32_02.png,https://fathomnet.org/static/m3/framegrabs/Ventana/stills/2000/333/04_34_32_02.png,164384,0,171,11,467,352,6,,Chiroteuthis calyx
3522,0,44137452-677b-472a-899a-006142f3e5fc.png,366,640,https://fathomnet.org/static/m3/framegrabs/Ventana/stills/2000/333/04_34_58_01.png,https://fathomnet.org/static/m3/framegrabs/Ventana/stills/2000/333/04_34_58_01.png,19030,0,528,6,110,173,6,,Chiroteuthis calyx
3523,0,00ab1fd3-9fe5-4375-af1b-e5c1a4347055.png,366,640,https://fathomnet.org/static/m3/framegrabs/Ventana/stills/2000/333/04_35_28_00.png,https://fathomnet.org/static/m3/framegrabs/Ventana/stills/2000/333/04_35_28_00.png,146697,0,96,41,457,321,6,,Chiroteuthis calyx
3524,0,a2c99c66-6c58-461a-b85d-0048b6f71b17.png,366,640,https://fathomnet.org/static/m3/framegrabs/Ventana/stills/2000/333/04_37_59_26.png,https://fathomnet.org/static/m3/framegrabs/Ventana/stills/2000/333/04_37_59_26.png,74256,0,1,1,204,364,6,,Chiroteuthis calyx
3525,0,d4f25ef5-e0f9-4c1a-9e31-0f2b54f6eae7.png,366,640,https://fathomnet.org/static/m3/framegrabs/Ventana/stills/2000/333/04_39_53_07.png,https://fathomnet.org/static/m3/framegrabs/Ventana/stills/2000/333/04_39_53_07.png,168480,0,0,2,468,360,6,,Chiroteuthis calyx
3526,0,4d87658d-981e-4d1b-b0dc-01a47cfbdeb3.png,366,640,https://fathomnet.org/static/m3/framegrabs/Ventana/stills/2000/341/00_25_50_05.png,https://fathomnet.org/static/m3/framegrabs/Ventana/stills/2000/341/00_25_50_05.png,22960,0,214,40,112,205,6,,Chiroteuthis calyx
3527,0,438f3e90-2783-4d9b-8d42-3c7691ffb206.png,366,640,https://fathomnet.org/static/m3/framegrabs/Ventana/stills/2000/341/00_26_01_05.png,https://fathomnet.org/static/m3/framegrabs/Ventana/stills/2000/341/00_26_01_05.png,21390,0,167,104,115,186,6,,Chiroteuthis calyx
3528,0,e798bb6e-9a50-4567-ad96-b15ca29e1e7a.png,486,715,https://fathomnet.org/static/m3/framegrabs/Tiburon/stills/2001/058/00_38_58_08.png,https://fathomnet.org/static/m3/framegrabs/Tiburon/stills/2001/058/00_38_58_08.png,25875,0,282,1,69,375,6,,Chiroteuthis calyx
3529,0,19f52c80-9a8d-4d35-90b6-87f0f6026ae6.png,486,715,https://fathomnet.org/static/m3/framegrabs/Tiburon/stills/2001/058/00_39_06_23.png,https://fathomnet.org/static/m3/framegrabs/Tiburon/stills/2001/058/00_39_06_23.png,86376,0,279,9,183,472,6,,Chiroteuthis calyx
3530,0,4fb661d1-7fe9-4e4e-b0ef-2803c50e4808.png,366,640,https://fathomnet.org/static/m3/framegrabs/Ventana/stills/2001/127/04_28_15_25.png,https://fathomnet.org/static/m3/framegrabs/Ventana/stills/2001/127/04_28_15_25.png,13734,0,327,66,63,218,6,,Chiroteuthis calyx
3531,0,cbc11e15-b9dd-4f0c-b941-b5e7df1603d1.png,486,715,https://fathomnet.org/static/m3/framegrabs/Tiburon/stills/2001/200/00_23_11_21.png,https://fathomnet.org/static/m3/framegrabs/Tiburon/stills/2001/200/00_23_11_21.png,33670,0,409,1,70,481,6,,Chiroteuthis calyx
3532,0,439658bb-6bea-4743-a320-2c1f1c8c5c26.png,486,640,https://fathomnet.org/static/m3/framegrabs/Ventana/stills/2001/220/00_44_03_23.png,https://fathomnet.org/static/m3/framegrabs/Ventana/stills/2001/220/00_44_03_23.png,88536,0,156,36,248,357,6,,Chiroteuthis calyx
3533,0,6f50c05b-1d31-47d5-a27f-61248d678a56.png,486,714,https://fathomnet.org/static/m3/framegrabs/Tiburon/stills/2001/276/01_30_07_03.png,https://fathomnet.org/static/m3/framegrabs/Tiburon/stills/2001/276/01_30_07_03.png,215864,0,2,1,446,484,6,,Chiroteuthis calyx
3534,0,efe8e884-aabc-4863-97e0-d46cc5c9d3e7.png,486,715,https://fathomnet.org/static/m3/framegrabs/Tiburon/stills/2002/050/01_09_17_22.png,https://fathomnet.org/static/m3/framegrabs/Tiburon/stills/2002/050/01_09_17_22.png,59082,0,151,2,258,229,6,,Chiroteuthis calyx
3535,0,7a5aa270-e20e-4c71-b0b2-d0a871c9edf1.png,486,715,https://fathomnet.org/static/m3/framegrabs/Tiburon/stills/2002/050/01_10_32_05.png,https://fathomnet.org/static/m3/framegrabs/Tiburon/stills/2002/050/01_10_32_05.png,255942,0,181,3,531,482,6,,Chiroteuthis calyx
3536,0,bd0f12f1-74ca-4faa-8d6d-f631b116dc37.png,486,714,https://fathomnet.org/static/m3/framegrabs/Tiburon/stills/2002/050/01_11_22_18.png,https://fathomnet.org/static/m3/framegrabs/Tiburon/stills/2002/050/01_11_22_18.png,178080,0,231,2,480,371,6,,Chiroteuthis calyx
3537,0,536dd92d-3576-4c3e-8462-bd2be216789d.png,486,715,https://fathomnet.org/static/m3/framegrabs/Tiburon/stills/2002/053/04_10_43_25.png,https://fathomnet.org/static/m3/framegrabs/Tiburon/stills/2002/053/04_10_43_25.png,11362,0,281,140,46,247,6,,Chiroteuthis calyx
3538,0,92c86ca6-9bf1-47d5-99b8-0046628459f0.png,486,715,https://fathomnet.org/static/m3/framegrabs/Tiburon/stills/2002/053/04_12_30_07.png,https://fathomnet.org/static/m3/framegrabs/Tiburon/stills/2002/053/04_12_30_07.png,199263,0,67,101,523,381,6,,Chiroteuthis calyx
3539,0,097c5c2d-11e1-4504-94bb-ccbb74fb668b.png,486,715,https://fathomnet.org/static/m3/framegrabs/Tiburon/stills/2002/053/04_13_52_19.png,https://fathomnet.org/static/m3/framegrabs/Tiburon/stills/2002/053/04_13_52_19.png,129978,0,142,1,498,261,6,,Chiroteuthis calyx
3540,0,e0b1935f-6e5d-4702-8ec1-c23dadaa939c.png,486,714,https://fathomnet.org/static/m3/framegrabs/Tiburon/stills/2002/053/04_14_05_19.png,https://fathomnet.org/static/m3/framegrabs/Tiburon/stills/2002/053/04_14_05_19.png,78312,0,192,30,251,312,6,,Chiroteuthis calyx
3541,0,06a88edc-0698-4b93-9572-6bdb20c5a5fb.png,486,715,https://fathomnet.org/static/m3/framegrabs/Tiburon/stills/2002/054/10_44_46_14.png,https://fathomnet.org/static/m3/framegrabs/Tiburon/stills/2002/054/10_44_46_14.png,26208,0,383,3,72,364,6,,Chiroteuthis calyx
3542,0,ba38e43e-8569-40f0-9cac-269f453ffb04.png,486,715,https://fathomnet.org/static/m3/framegrabs/Tiburon/stills/2002/054/10_44_55_15.png,https://fathomnet.org/static/m3/framegrabs/Tiburon/stills/2002/054/10_44_55_15.png,67497,0,220,29,149,453,6,,Chiroteuthis calyx
3543,0,17399107-326c-467b-8ecf-781eeea59388.png,486,714,https://fathomnet.org/static/m3/framegrabs/Tiburon/stills/2002/054/10_45_14_29.png,https://fathomnet.org/static/m3/framegrabs/Tiburon/stills/2002/054/10_45_14_29.png,65280,0,329,2,136,480,6,,Chiroteuthis calyx
3544,0,95648436-4438-4abb-b564-bddf12f8145b.png,486,714,https://fathomnet.org/static/m3/framegrabs/Tiburon/stills/2002/054/10_45_24_14.png,https://fathomnet.org/static/m3/framegrabs/Tiburon/stills/2002/054/10_45_24_14.png,75831,0,307,0,157,483,6,,Chiroteuthis calyx
3545,0,6c08e7c9-2324-493d-9938-6bec27611121.png,366,640,https://fathomnet.org/static/m3/framegrabs/Ventana/stills/2002/123/00_24_10_10.png,https://fathomnet.org/static/m3/framegrabs/Ventana/stills/2002/123/00_24_10_10.png,6208,0,278,100,64,97,6,,Chiroteuthis calyx
3546,0,60b81e41-579d-499a-96bc-7d533377e37c.png,366,640,https://fathomnet.org/static/m3/framegrabs/Ventana/stills/2002/123/00_24_18_10.png,https://fathomnet.org/static/m3/framegrabs/Ventana/stills/2002/123/00_24_18_10.png,2117,0,219,169,73,29,6,,Chiroteuthis calyx
3547,0,adeb6f62-492b-4fc3-a445-0e7b35122caf.png,366,640,https://fathomnet.org/static/m3/framegrabs/Ventana/stills/2002/213/03_20_05_12.png,https://fathomnet.org/static/m3/framegrabs/Ventana/stills/2002/213/03_20_05_12.png,77043,0,113,119,421,183,6,,Chiroteuthis calyx
3548,0,95ed6698-1397-4d1d-b8f4-636d86aa0de2.png,366,640,https://fathomnet.org/static/m3/framegrabs/Ventana/stills/2002/213/03_20_39_11.png,https://fathomnet.org/static/m3/framegrabs/Ventana/stills/2002/213/03_20_39_11.png,73872,0,193,148,342,216,6,,Chiroteuthis calyx
3549,0,151a1a64-5b41-4265-9425-a5414670eeb0.png,366,640,https://fathomnet.org/static/m3/framegrabs/Ventana/stills/2002/213/03_21_00_25.png,https://fathomnet.org/static/m3/framegrabs/Ventana/stills/2002/213/03_21_00_25.png,14637,0,275,143,357,41,6,,Chiroteuthis calyx
3550,0,27e4d806-da32-4e90-aa8d-c5617410cd31.png,366,640,https://fathomnet.org/static/m3/framegrabs/Ventana/stills/2002/213/03_21_21_25.png,https://fathomnet.org/static/m3/framegrabs/Ventana/stills/2002/213/03_21_21_25.png,11316,0,327,149,164,69,6,,Chiroteuthis calyx
3551,0,0d7f70d0-5fa4-4d59-87ee-16a8951d643e.png,366,640,https://fathomnet.org/static/m3/framegrabs/Ventana/stills/2002/213/03_21_31_24.png,https://fathomnet.org/static/m3/framegrabs/Ventana/stills/2002/213/03_21_31_24.png,7735,0,492,134,119,65,6,,Chiroteuthis calyx
3552,0,274cfc20-af1d-4a7e-aa71-eacf9fb601ae.png,366,640,https://fathomnet.org/static/m3/framegrabs/Ventana/stills/2002/213/03_21_49_24.png,https://fathomnet.org/static/m3/framegrabs/Ventana/stills/2002/213/03_21_49_24.png,27081,0,321,174,153,177,6,,Chiroteuthis calyx
3553,0,e373394e-1d75-478f-902b-d9d40edd04fb.png,366,640,https://fathomnet.org/static/m3/framegrabs/Ventana/stills/2002/213/03_22_10_23.png,https://fathomnet.org/static/m3/framegrabs/Ventana/stills/2002/213/03_22_10_23.png,70902,0,340,61,234,303,6,,Chiroteuthis calyx
3554,0,da81093a-1762-4fdb-89b3-71279cffc392.png,366,640,https://fathomnet.org/static/m3/framegrabs/Ventana/stills/2002/213/03_22_21_23.png,https://fathomnet.org/static/m3/framegrabs/Ventana/stills/2002/213/03_22_21_23.png,52706,0,370,2,146,361,6,,Chiroteuthis calyx
3555,0,7d2e7f9a-313e-4b93-801c-336949f02d41.png,366,640,https://fathomnet.org/static/m3/framegrabs/Ventana/stills/2002/213/03_28_25_12.png,https://fathomnet.org/static/m3/framegrabs/Ventana/stills/2002/213/03_28_25_12.png,38533,0,221,3,113,341,6,,Chiroteuthis calyx
3556,0,29efda69-114e-46a2-9da5-2eab8c56190d.png,366,640,https://fathomnet.org/static/m3/framegrabs/Ventana/stills/2002/213/03_28_48_26.png,https://fathomnet.org/static/m3/framegrabs/Ventana/stills/2002/213/03_28_48_26.png,38115,0,209,2,105,363,6,,Chiroteuthis calyx
3557,0,447aee25-b194-4acc-86d3-50f664489fa1.png,366,640,https://fathomnet.org/static/m3/framegrabs/Ventana/stills/2002/213/03_28_58_11.png,https://fathomnet.org/static/m3/framegrabs/Ventana/stills/2002/213/03_28_58_11.png,89112,0,357,48,282,316,6,,Chiroteuthis calyx
3558,0,b6096536-8d5f-4314-92d6-efdeaa2915f8.png,366,640,https://fathomnet.org/static/m3/framegrabs/Ventana/stills/2002/213/03_29_28_10.png,https://fathomnet.org/static/m3/framegrabs/Ventana/stills/2002/213/03_29_28_10.png,94680,0,374,2,263,360,6,,Chiroteuthis calyx
3559,0,f03a6875-92f8-42cf-a78d-70ed3739a4dc.png,366,640,https://fathomnet.org/static/m3/framegrabs/Ventana/stills/2002/225/03_17_32_11.png,https://fathomnet.org/static/m3/framegrabs/Ventana/stills/2002/225/03_17_32_11.png,44403,0,214,2,123,361,6,,Chiroteuthis calyx
3560,0,beba2fe5-c186-4635-8ac6-a8cbc65d2c50.png,366,640,https://fathomnet.org/static/m3/framegrabs/Ventana/stills/2002/225/03_19_07_08.png,https://fathomnet.org/static/m3/framegrabs/Ventana/stills/2002/225/03_19_07_08.png,57081,0,89,4,159,359,6,,Chiroteuthis calyx
3561,0,a3dc039b-4e86-47db-9d9a-7c754cf19d28.png,366,640,https://fathomnet.org/static/m3/framegrabs/Ventana/stills/2002/225/03_38_14_18.png,https://fathomnet.org/static/m3/framegrabs/Ventana/stills/2002/225/03_38_14_18.png,25340,0,232,3,70,362,6,,Chiroteuthis calyx
3562,0,fa3662fd-1ee2-4eb7-8433-08c3dbdbac27.png,366,640,https://fathomnet.org/static/m3/framegrabs/Ventana/stills/2002/225/03_41_35_11.png,https://fathomnet.org/static/m3/framegrabs/Ventana/stills/2002/225/03_41_35_11.png,8777,0,258,37,67,131,6,,Chiroteuthis calyx
3563,0,b37967a9-7d5e-4efd-958a-fc29b4f2ef8e.png,366,640,https://fathomnet.org/static/m3/framegrabs/Ventana/stills/2002/225/04_13_02_13.png,https://fathomnet.org/static/m3/framegrabs/Ventana/stills/2002/225/04_13_02_13.png,7000,0,277,98,40,175,6,,Chiroteuthis calyx
3564,0,89258db8-3c8f-42ee-9b4f-fa9e1006eeef.png,486,715,https://fathomnet.org/static/m3/framegrabs/Tiburon/stills/2002/266/09_29_51_25.png,https://fathomnet.org/static/m3/framegrabs/Tiburon/stills/2002/266/09_29_51_25.png,1980,0,265,140,33,60,6,,Chiroteuthis calyx
3565,0,67d2e6a8-20d4-4e9c-b244-d725cb86eee1.png,486,715,https://fathomnet.org/static/m3/framegrabs/Tiburon/stills/2002/266/09_31_25_22.png,https://fathomnet.org/static/m3/framegrabs/Tiburon/stills/2002/266/09_31_25_22.png,49875,0,254,2,105,475,6,,Chiroteuthis calyx
3566,0,c110d8ba-8e28-48cc-bb65-2f9c09df3429.png,486,715,https://fathomnet.org/static/m3/framegrabs/Tiburon/stills/2002/266/09_32_38_05.png,https://fathomnet.org/static/m3/framegrabs/Tiburon/stills/2002/266/09_32_38_05.png,55676,0,382,0,124,449,6,,Chiroteuthis calyx
3567,0,8c294f85-c439-4074-bc6f-e7a61336363d.png,486,715,https://fathomnet.org/static/m3/framegrabs/Tiburon/stills/2002/266/09_49_16_19.png,https://fathomnet.org/static/m3/framegrabs/Tiburon/stills/2002/266/09_49_16_19.png,71632,0,371,1,148,484,6,,Chiroteuthis calyx
3568,0,597b6299-0663-4d2b-a15b-e786e458475b.png,486,715,https://fathomnet.org/static/m3/framegrabs/Tiburon/stills/2002/266/09_50_00_18.png,https://fathomnet.org/static/m3/framegrabs/Tiburon/stills/2002/266/09_50_00_18.png,38720,0,152,1,80,484,6,,Chiroteuthis calyx
3569,0,75fc7a22-5b38-4375-9768-8ca7623080a4.png,486,715,https://fathomnet.org/static/m3/framegrabs/Tiburon/stills/2002/266/09_50_13_02.png,https://fathomnet.org/static/m3/framegrabs/Tiburon/stills/2002/266/09_50_13_02.png,47520,0,495,2,99,480,6,,Chiroteuthis calyx
3570,0,d6b0d0a4-b6f3-4a87-b1ef-002135a89cf9.png,486,715,https://fathomnet.org/static/m3/framegrabs/Tiburon/stills/2002/268/01_08_10_19.png,https://fathomnet.org/static/m3/framegrabs/Tiburon/stills/2002/268/01_08_10_19.png,77585,0,116,13,263,295,6,,Chiroteuthis calyx
3571,0,04e4630b-dee9-4cc8-890f-22d6a630396f.png,486,714,https://fathomnet.org/static/m3/framegrabs/Tiburon/stills/2002/268/01_08_16_19.png,https://fathomnet.org/static/m3/framegrabs/Tiburon/stills/2002/268/01_08_16_19.png,84423,0,109,100,263,321,6,,Chiroteuthis calyx
3572,0,fc93532a-e5a4-4e55-ace7-2573247bc914.png,486,715,https://fathomnet.org/static/m3/framegrabs/Tiburon/stills/2002/268/01_09_03_02.png,https://fathomnet.org/static/m3/framegrabs/Tiburon/stills/2002/268/01_09_03_02.png,40698,0,157,143,238,171,6,,Chiroteuthis calyx
3573,0,9b9f899f-5164-446d-ba7b-f2a89e1f1910.png,486,715,https://fathomnet.org/static/m3/framegrabs/Tiburon/stills/2002/268/01_09_09_02.png,https://fathomnet.org/static/m3/framegrabs/Tiburon/stills/2002/268/01_09_09_02.png,114944,0,27,6,449,256,6,,Chiroteuthis calyx
3574,0,e6002eea-e679-496b-ace9-70a6afa88454.png,486,714,https://fathomnet.org/static/m3/framegrabs/Tiburon/stills/2002/268/01_09_19_02.png,https://fathomnet.org/static/m3/framegrabs/Tiburon/stills/2002/268/01_09_19_02.png,171588,0,1,116,543,316,6,,Chiroteuthis calyx
3575,0,c17abac9-e2a5-4df7-8b33-46dd9c9322a1.png,486,714,https://fathomnet.org/static/m3/framegrabs/Tiburon/stills/2002/268/01_09_57_16.png,https://fathomnet.org/static/m3/framegrabs/Tiburon/stills/2002/268/01_09_57_16.png,131535,0,98,64,555,237,6,,Chiroteuthis calyx
3576,0,036f4563-6760-4e5a-b05b-4c03f3a71693.png,486,715,https://fathomnet.org/static/m3/framegrabs/Tiburon/stills/2002/268/01_11_25_13.png,https://fathomnet.org/static/m3/framegrabs/Tiburon/stills/2002/268/01_11_25_13.png,133292,0,3,219,709,188,6,,Chiroteuthis calyx
3577,0,13b48547-928d-4e37-a1d3-fe3ec3f799b8.png,486,714,https://fathomnet.org/static/m3/framegrabs/Tiburon/stills/2002/268/01_11_53_27.png,https://fathomnet.org/static/m3/framegrabs/Tiburon/stills/2002/268/01_11_53_27.png,262219,0,4,56,703,373,6,,Chiroteuthis calyx
3578,0,9945ac14-3e4e-4ab8-85e5-4ae251a52fef.png,482,710,https://fathomnet.org/static/m3/framegrabs/Tiburon/stills/2002/268/01_13_02_10.png,https://fathomnet.org/static/m3/framegrabs/Tiburon/stills/2002/268/01_13_02_10.png,5772,0,307,194,78,74,6,,Chiroteuthis calyx
3579,0,0068830f-6cbe-498b-b5fa-e4d58b05f961.png,366,640,https://fathomnet.org/static/m3/framegrabs/Ventana/stills/2002/297/04_00_16_20.png,https://fathomnet.org/static/m3/framegrabs/Ventana/stills/2002/297/04_00_16_20.png,15747,0,422,167,87,181,6,,Chiroteuthis calyx
3580,0,ca84d029-03f4-4a8f-8cc8-f04561918bf1.png,366,640,https://fathomnet.org/static/m3/framegrabs/Ventana/stills/2002/297/04_00_28_05.png,https://fathomnet.org/static/m3/framegrabs/Ventana/stills/2002/297/04_00_28_05.png,28552,0,320,31,86,332,6,,Chiroteuthis calyx
3581,0,f3217189-2dd0-4e97-ac55-96a6f9ac45aa.png,366,640,https://fathomnet.org/static/m3/framegrabs/Ventana/stills/2002/297/04_00_54_19.png,https://fathomnet.org/static/m3/framegrabs/Ventana/stills/2002/297/04_00_54_19.png,43439,0,260,3,121,359,6,,Chiroteuthis calyx
3582,0,6cc07af1-0e8b-40d4-a713-f92ed1afac07.png,486,714,https://fathomnet.org/static/m3/framegrabs/Tiburon/stills/2002/324/01_15_20_00.png,https://fathomnet.org/static/m3/framegrabs/Tiburon/stills/2002/324/01_15_20_00.png,113176,0,185,137,344,329,6,,Chiroteuthis calyx
3583,0,eb465cb9-b47a-4426-884a-1eafc93af3d6.png,486,714,https://fathomnet.org/static/m3/framegrabs/Tiburon/stills/2002/324/01_15_57_14.png,https://fathomnet.org/static/m3/framegrabs/Tiburon/stills/2002/324/01_15_57_14.png,175140,0,5,52,695,252,6,,Chiroteuthis calyx
3584,0,a85f45eb-8c7f-4897-af0a-8fdb2ebcf8d7.png,486,714,https://fathomnet.org/static/m3/framegrabs/Tiburon/stills/2003/202/00_23_50_15.png,https://fathomnet.org/static/m3/framegrabs/Tiburon/stills/2003/202/00_23_50_15.png,26358,0,372,2,69,382,6,,Chiroteuthis calyx
3585,0,d43b306f-0c50-4679-9869-886c89cdb320.png,486,714,https://fathomnet.org/static/m3/framegrabs/Tiburon/stills/2003/202/00_24_49_28.png,https://fathomnet.org/static/m3/framegrabs/Tiburon/stills/2003/202/00_24_49_28.png,67276,0,345,1,139,484,6,,Chiroteuthis calyx
3586,0,4fb865f9-053e-4b88-ad61-d0bb7a4aa655.png,486,714,https://fathomnet.org/static/m3/framegrabs/Tiburon/stills/2003/202/00_26_17_10.png,https://fathomnet.org/static/m3/framegrabs/Tiburon/stills/2003/202/00_26_17_10.png,79980,0,327,19,172,465,6,,Chiroteuthis calyx
3587,0,0d346cff-f9cd-4b8b-abf1-2dae1f0b3805.png,486,714,https://fathomnet.org/static/m3/framegrabs/Tiburon/stills/2003/202/00_27_30_23.png,https://fathomnet.org/static/m3/framegrabs/Tiburon/stills/2003/202/00_27_30_23.png,87556,0,295,71,212,413,6,,Chiroteuthis calyx
3588,0,e65215f4-14e4-4ebc-8a47-3af1d752d0c6.png,366,640,https://fathomnet.org/static/m3/framegrabs/Ventana/stills/2003/226/01_07_39_29.png,https://fathomnet.org/static/m3/framegrabs/Ventana/stills/2003/226/01_07_39_29.png,6650,0,299,161,38,175,6,,Chiroteuthis calyx
3589,0,12777b90-2932-4265-974e-3fe9bb83602d.png,366,640,https://fathomnet.org/static/m3/framegrabs/Ventana/stills/2003/226/01_10_47_23.png,https://fathomnet.org/static/m3/framegrabs/Ventana/stills/2003/226/01_10_47_23.png,61218,0,317,2,171,358,6,,Chiroteuthis calyx
3590,0,120fedbc-36db-4c62-b734-7baa2ab89d50.png,486,714,https://fathomnet.org/static/m3/framegrabs/Tiburon/stills/2004/026/00_50_00_09.png,https://fathomnet.org/static/m3/framegrabs/Tiburon/stills/2004/026/00_50_00_09.png,6848,0,361,93,64,107,6,,Chiroteuthis calyx
3591,0,74e920ee-9551-4f3f-8ae5-66b5e558f618.png,486,714,https://fathomnet.org/static/m3/framegrabs/Tiburon/stills/2004/026/00_51_32_06.png,https://fathomnet.org/static/m3/framegrabs/Tiburon/stills/2004/026/00_51_32_06.png,34104,0,313,34,84,406,6,,Chiroteuthis calyx
3592,0,e5dec70c-2536-47c2-afbd-6c0630d8e022.png,486,714,https://fathomnet.org/static/m3/framegrabs/Tiburon/stills/2004/026/00_53_41_17.png,https://fathomnet.org/static/m3/framegrabs/Tiburon/stills/2004/026/00_53_41_17.png,119301,0,194,1,247,483,6,,Chiroteuthis calyx
3593,0,8ce4b688-be20-4f23-9de7-f23e9ada8a95.png,486,714,https://fathomnet.org/static/m3/framegrabs/Tiburon/stills/2004/026/00_53_56_16.png,https://fathomnet.org/static/m3/framegrabs/Tiburon/stills/2004/026/00_53_56_16.png,136888,0,171,2,284,482,6,,Chiroteuthis calyx
3594,0,060cf457-6823-4ec0-8dfc-3dcd25b7a302.png,486,714,https://fathomnet.org/static/m3/framegrabs/Tiburon/stills/2004/026/00_55_19_14.png,https://fathomnet.org/static/m3/framegrabs/Tiburon/stills/2004/026/00_55_19_14.png,85137,0,186,4,177,481,6,,Chiroteuthis calyx
3595,0,ac2fe62b-243c-4a6d-af6f-564b33519c12.png,486,714,https://fathomnet.org/static/m3/framegrabs/Tiburon/stills/2004/026/00_56_02_28.png,https://fathomnet.org/static/m3/framegrabs/Tiburon/stills/2004/026/00_56_02_28.png,104874,0,244,26,231,454,6,,Chiroteuthis calyx
3596,0,6b215191-dd0e-45b4-81ba-663e9d3575bf.png,486,714,https://fathomnet.org/static/m3/framegrabs/Tiburon/stills/2004/026/00_56_48_11.png,https://fathomnet.org/static/m3/framegrabs/Tiburon/stills/2004/026/00_56_48_11.png,82703,0,211,51,191,433,6,,Chiroteuthis calyx
