id,license,file_name,rights_holder,height,width,area,iscrowd,X_bb,Y_bb,width_bb,heigth_bb,category_id,supercategory,name
27065,1,Mammalia/Xerospermophilus_spilosoma/b8ec5d3b2d3d6f7b52cd46d2e153a397.jpg,J._N._Stuart,800,659,94668,0,180,148,343,552,271,Mammalia,Xerospermophilus_spilosoma
27069,3,Mammalia/Xerospermophilus_spilosoma/e762b94331f642993f888394c1e37de4.jpg,mickey,600,800,103208,0,167,134,532,388,271,Mammalia,Xerospermophilus_spilosoma
27074,3,Mammalia/Xerospermophilus_spilosoma/c08d0f783ede27c8b33cdea879a01405.jpg,Kenneth_Bader,592,800,66220,0,168,172,473,280,271,Mammalia,Xerospermophilus_spilosoma
27075,3,Mammalia/Xerospermophilus_spilosoma/a5403523c6931e28264ff7345120bfab.jpg,paulrhird,586,800,50327.5,0,54,262,491,205,271,Mammalia,Xerospermophilus_spilosoma
405,3,Mammalia/Ursus_americanus/3916ecd2c51d536de8dbe586a0910c05.jpg,Mike_Hamilton,600,800,35056,0,461,194,313,224,6,Mammalia,Ursus_americanus
437,3,Mammalia/Ursus_americanus/d56fde3bbcb5566000c4bcde91082167.jpg,parobbert,600,800,2863.5,0,445,295,83,69,6,Mammalia,Ursus_americanus
440,3,Mammalia/Ursus_americanus/aab09120dcd40257bd50a5d76091c302.jpg,jonathan_adger,800,533,25752,0,152,288,232,222,6,Mammalia,Ursus_americanus
441,3,Mammalia/Ursus_americanus/01695b30ea2cfd2875aceb6d915b01b7.jpg,rangertreaty50,600,800,176877.5,0,0,91,695,509,6,Mammalia,Ursus_americanus
445,3,Mammalia/Ursus_americanus/719cb26dffe7b1e84097544c9d2f413c.jpg,johndavis,597,800,10094,0,465,135,103,196,6,Mammalia,Ursus_americanus
453,3,Mammalia/Ursus_americanus/46f50130b90fde02b0adf5b52e890f81.jpg,isscandar,530,800,3658,0,306,310,118,62,6,Mammalia,Ursus_americanus
458,3,Mammalia/Ursus_americanus/1df9880334e04c140534b2a4b0bd529d.jpg,petecorradino,533,800,64000,0,208,115,500,256,6,Mammalia,Ursus_americanus
523,3,Mammalia/Ursus_americanus/fe6c5ba1cc5153dd01cd859ac367e851.jpg,garth-olson,718,800,780,0,348,484,39,40,6,Mammalia,Ursus_americanus
531,3,Mammalia/Ursus_americanus/eb9f8f9432d0875666be7a56e43389f7.jpg,Alice,600,800,15732,0,330,208,207,152,6,Mammalia,Ursus_americanus
537,3,Mammalia/Ursus_americanus/baba7eea696ec0e8d9f0014378a2b9d2.jpg,lenoreatwood,614,800,118984.5,0,0,43,579,411,6,Mammalia,Ursus_americanus
564,3,Mammalia/Ursus_americanus/cb9549f15ef4f828c1e9d05385d5d6de.jpg,swalters,800,800,15948.5,0,327,344,167,191,6,Mammalia,Ursus_americanus
565,3,Mammalia/Ursus_americanus/818d2f2897f917a44532a499ff11aba1.jpg,James,533,800,31882.5,0,323,158,327,195,6,Mammalia,Ursus_americanus
615,3,Mammalia/Ursus_americanus/8aabcea2bc285948e3d3514c7b976999.jpg,Michael_Hanrahan,533,800,440,0,534,344,40,22,6,Mammalia,Ursus_americanus
631,3,Mammalia/Ursus_americanus/77d18efdc123ab91992eacb76bb13c4d.jpg,Paul,600,800,14454,0,540,197,146,198,6,Mammalia,Ursus_americanus
637,3,Mammalia/Ursus_americanus/d0e2883d3c3fbc295e5eca1545aee190.jpg,pwheaton,800,597,994.5,0,251,452,39,51,6,Mammalia,Ursus_americanus
644,3,Mammalia/Ursus_americanus/98c9a73399f9c607681d3852e5c67de7.jpg,evanmarschall,800,600,15750,0,249,336,180,175,6,Mammalia,Ursus_americanus
654,3,Mammalia/Ursus_americanus/c590ce02bbed471c4405f58e3eea78bb.jpg,appaloosa21,640,800,219600,0,0,1,800,549,6,Mammalia,Ursus_americanus
663,3,Mammalia/Ursus_americanus/213d898b570a05b0fce4373e7b44ac35.jpg,sciencelewis,600,800,19950,0,136,148,175,228,6,Mammalia,Ursus_americanus
664,3,Mammalia/Ursus_americanus/350e08c09bbef55d732703c7d61feab4.jpg,catabbott,692,800,40953,0,252,297,374,219,6,Mammalia,Ursus_americanus
668,3,Mammalia/Ursus_americanus/6e6492fcbae98c78067aec3b78c19bc7.jpg,valeriewall,800,800,11416.5,0,332,409,177,129,6,Mammalia,Ursus_americanus
704,3,Mammalia/Ursus_americanus/b71df9d40066a882b33ad0e669e5dbb4.jpg,abr,600,800,36660,0,270,145,188,390,6,Mammalia,Ursus_americanus
711,3,Mammalia/Ursus_americanus/f2761f2b4b8a7c4cdf11a4c3b9f30aea.jpg,scnanry,600,800,12210,0,279,261,222,110,6,Mammalia,Ursus_americanus
411735,2,Mammalia/Ursus_americanus/30083bff2cae44b3ac9343a47d188099.jpg,DavidR.808,641,800,39744,0,277,241,276,288,6,Mammalia,Ursus_americanus
357966,3,Mammalia/Urocyon_cinereoargenteus/a313b030ada1c5ef70668218b8428932.jpg,Rivas_Perez,600,800,3484.5,0,380,268,101,69,4615,Mammalia,Urocyon_cinereoargenteus
357967,3,Mammalia/Urocyon_cinereoargenteus/920fd0d4fa8c5fca286a350a80e2e2bc.jpg,mfria631,600,800,30618,0,51,291,324,189,4615,Mammalia,Urocyon_cinereoargenteus
357986,3,Mammalia/Urocyon_cinereoargenteus/977e9ef924b9cbe25968ca66e08d01e8.jpg,miguellizarraga,600,800,4042,0,385,364,172,47,4615,Mammalia,Urocyon_cinereoargenteus
357987,1,Mammalia/Urocyon_cinereoargenteus/049fd09540cb4e034d73eb1ac1dfea30.jpg,Guevara-Medina_Miguel_Angel,533,800,18453.5,0,215,291,221,167,4615,Mammalia,Urocyon_cinereoargenteus
358035,3,Mammalia/Urocyon_cinereoargenteus/9056cb5c42c69340ac23986c9e0d8387.jpg,martin54,531,800,11687.5,0,548,112,187,125,4615,Mammalia,Urocyon_cinereoargenteus
358054,3,Mammalia/Urocyon_cinereoargenteus/ca9538522535ea8bc8fe4073dee3a00d.jpg,Oscar_Báez,600,800,8514,0,484,293,129,132,4615,Mammalia,Urocyon_cinereoargenteus
358064,1,Mammalia/Urocyon_cinereoargenteus/e0e7e7bd4aad3e9e16e2dd3ac629a6d3.jpg,ryanubrown,450,800,7344,0,367,176,108,136,4615,Mammalia,Urocyon_cinereoargenteus
358067,3,Mammalia/Urocyon_cinereoargenteus/d168ec80dda6117b488c8d71cf7a5e6f.jpg,John_Boback,634,800,31500,0,230,221,350,180,4615,Mammalia,Urocyon_cinereoargenteus
358099,3,Mammalia/Urocyon_cinereoargenteus/f85f8a5c02e67ee6fc46e81241c50224.jpg,mikeyd,550,800,94932,0,84,217,586,324,4615,Mammalia,Urocyon_cinereoargenteus
358105,3,Mammalia/Urocyon_cinereoargenteus/ee5ce9071c6cb0335cdbc2fde4021f9c.jpg,turtleshelly,501,800,8904,0,322,231,159,112,4615,Mammalia,Urocyon_cinereoargenteus
358121,3,Mammalia/Urocyon_cinereoargenteus/d7ad9a27a7cc06619fd00ad0af6bba17.jpg,buzahn,548,800,37000,0,144,186,296,250,4615,Mammalia,Urocyon_cinereoargenteus
358131,3,Mammalia/Urocyon_cinereoargenteus/1a4bc87c054c2d887060295b2b18a555.jpg,cfisher,800,450,13668,0,86,369,204,134,4615,Mammalia,Urocyon_cinereoargenteus
358135,3,Mammalia/Urocyon_cinereoargenteus/eae7aaae88059e177097617fbed95f83.jpg,ybelleny,450,800,48174,0,355,215,444,217,4615,Mammalia,Urocyon_cinereoargenteus
358146,3,Mammalia/Urocyon_cinereoargenteus/87c70dc1113c5729ea13fbce8706f669.jpg,ericrodenbeck,698,800,31205,0,197,320,395,158,4615,Mammalia,Urocyon_cinereoargenteus
358150,3,Mammalia/Urocyon_cinereoargenteus/d2b882717d977311850fc17f48ec7f8c.jpg,bradrumble,577,800,9062,0,167,96,197,92,4615,Mammalia,Urocyon_cinereoargenteus
358152,3,Mammalia/Urocyon_cinereoargenteus/19839842c0f15e59e93ca0b5706fb294.jpg,mchaney_mrosd,800,800,4620,0,330,337,110,84,4615,Mammalia,Urocyon_cinereoargenteus
358176,3,Mammalia/Urocyon_cinereoargenteus/ec40489d8051fcb3f7c3956cea675a91.jpg,Jessica,598,800,35100,0,138,215,390,180,4615,Mammalia,Urocyon_cinereoargenteus
358177,3,Mammalia/Urocyon_cinereoargenteus/d7d11f9bd6b05e30bbcce150211532ac.jpg,Marco_Celis_Saavedra,532,800,183008,0,112,0,688,532,4615,Mammalia,Urocyon_cinereoargenteus
358187,3,Mammalia/Urocyon_cinereoargenteus/b345e552b309cb135d0f9c8f42bab96f.jpg,gonodactylus,600,800,98550,0,58,116,675,292,4615,Mammalia,Urocyon_cinereoargenteus
358191,2,Mammalia/Urocyon_cinereoargenteus/999f85a5902b3efe67d5d9aba9f2e3aa.jpg,cyric,554,800,56906.5,0,264,50,497,229,4615,Mammalia,Urocyon_cinereoargenteus
639447,3,Mammalia/Urocyon_cinereoargenteus/85c0eebcc55e4cc375cae96cccc4d978.jpg,felidaefund,449,800,11855.5,0,178,294,181,131,4615,Mammalia,Urocyon_cinereoargenteus
639456,3,Mammalia/Urocyon_cinereoargenteus/77ddbdc9c7bbe579947def0a84c0cca1.jpg,letravaildevie,600,800,5626.5,0,385,388,121,93,4615,Mammalia,Urocyon_cinereoargenteus
639465,3,Mammalia/Urocyon_cinereoargenteus/2ce8ae5474f943dc790d966dd355b0e4.jpg,Ken_Lamberton,570,800,41567,0,256,150,422,197,4615,Mammalia,Urocyon_cinereoargenteus
639491,3,Mammalia/Urocyon_cinereoargenteus/99ae8dac1f4d9bc8204133a22e82eb3d.jpg,catchang,684,800,22468,0,264,228,328,137,4615,Mammalia,Urocyon_cinereoargenteus
639520,3,Mammalia/Urocyon_cinereoargenteus/9878a0ca7fcbce38be36b128d706c6be.jpg,Stacie_Vance,800,800,8208,0,367,267,114,144,4615,Mammalia,Urocyon_cinereoargenteus
639534,3,Mammalia/Urocyon_cinereoargenteus/dce2d9b79292088ac37f1bb5a081c7dd.jpg,cbentley,572,800,16344,0,182,116,144,227,4615,Mammalia,Urocyon_cinereoargenteus
639537,3,Mammalia/Urocyon_cinereoargenteus/a7cde96aebb84324d38ee0bd935e48da.jpg,David_MacKenzie,450,800,9215,0,558,130,194,95,4615,Mammalia,Urocyon_cinereoargenteus
639539,3,Mammalia/Urocyon_cinereoargenteus/406220a4a942bee50fd855495fae27a1.jpg,jameswbeck,517,800,64600,0,56,179,646,200,4615,Mammalia,Urocyon_cinereoargenteus
639555,2,Mammalia/Urocyon_cinereoargenteus/bb988157776bc53b81e33acba0394515.jpg,102976526310356032179,600,800,1207,0,378,268,34,71,4615,Mammalia,Urocyon_cinereoargenteus
330449,3,Mammalia/Urocitellus_columbianus/dd28a3ab949eec965b180de37f912bef.jpg,catabbott,533,800,79794,0,0,160,558,286,4307,Mammalia,Urocitellus_columbianus
330454,3,Mammalia/Urocitellus_columbianus/7043d1e09f5c122eb38e15f3a443d135.jpg,kkroeker,800,600,147870,0,43,120,530,558,4307,Mammalia,Urocitellus_columbianus
330456,3,Mammalia/Urocitellus_columbianus/50f8186bd0c3e90cdfe9f1871cc86de5.jpg,John_Sullivan,800,533,28888,0,69,254,184,314,4307,Mammalia,Urocitellus_columbianus
330460,3,Mammalia/Urocitellus_columbianus/6c34fb1f8292b826e4e7ba026851c06e.jpg,kathawk,800,639,54209,0,99,282,302,359,4307,Mammalia,Urocitellus_columbianus
330465,3,Mammalia/Urocitellus_columbianus/cb1c47f86789e688c056d0d2fc8c81c1.jpg,Jeffrey_H._Skevington,800,600,31244,0,155,245,292,214,4307,Mammalia,Urocitellus_columbianus
621665,3,Mammalia/Urocitellus_columbianus/2605a666d4ff0ccc2559700542bb9318.jpg,Daniel_George,533,800,27913,0,238,188,271,206,4307,Mammalia,Urocitellus_columbianus
621668,3,Mammalia/Urocitellus_columbianus/6335ffc093a84d5b50fdddd99ccb1f9d.jpg,Jeff_Skrentny,450,800,16359,0,348,105,114,287,4307,Mammalia,Urocitellus_columbianus
621669,3,Mammalia/Urocitellus_columbianus/60e49b7ca8b85175ed6b9a7c12d2ded1.jpg,dnewberry,600,800,40527.5,0,303,186,377,215,4307,Mammalia,Urocitellus_columbianus
334625,3,Mammalia/Urocitellus_beldingi/9167594e0b40288b41dc1c617e378415.jpg,Damon_Tighe,800,625,79750.5,0,205,77,237,673,4357,Mammalia,Urocitellus_beldingi
334629,6,Mammalia/Urocitellus_beldingi/af0cb8338fd602d3f47fb02153915395.jpg,Russ_Dunn,531,800,51205,0,144,116,266,385,4357,Mammalia,Urocitellus_beldingi
334636,3,Mammalia/Urocitellus_beldingi/4abd7c07296d49a239b9e063548aca4e.jpg,Patrick_Kleeman,800,600,1650,0,263,377,55,60,4357,Mammalia,Urocitellus_beldingi
334640,3,Mammalia/Urocitellus_beldingi/8dd43f0a821cb92c4770451ff82b1676.jpg,summermule,533,800,87584,0,131,61,391,448,4357,Mammalia,Urocitellus_beldingi
624307,3,Mammalia/Urocitellus_beldingi/2fc80d3a6c5fb5bae75a5fd1c1c5da35.jpg,Jennifer_Rycenga,600,800,40898,0,194,196,286,286,4357,Mammalia,Urocitellus_beldingi
624308,2,Mammalia/Urocitellus_beldingi/a40acfce1b685a25c592e9dd2e462542.jpg,101595408250610106310,606,800,47804,0,170,145,323,296,4357,Mammalia,Urocitellus_beldingi
89109,3,Mammalia/Trichosurus_vulpecula/88ed3fcd4494aaeef575f42f5b821ebf.jpg,tangatawhenua,631,800,218416,0,17,11,748,584,1160,Mammalia,Trichosurus_vulpecula
89110,3,Mammalia/Trichosurus_vulpecula/0e26779b7ccc65f5bbf58939b8535e38.jpg,tangatawhenua,612,800,179417,0,49,51,722,497,1160,Mammalia,Trichosurus_vulpecula
89111,3,Mammalia/Trichosurus_vulpecula/16eff29cd3222fd993d2084a051f50f4.jpg,tangatawhenua,490,800,160190,0,28,67,772,415,1160,Mammalia,Trichosurus_vulpecula
89121,3,Mammalia/Trichosurus_vulpecula/42b9f9f3ee95de121385d1cbe19875bc.jpg,Scott_Gilmore,800,600,13640,0,221,208,124,220,1160,Mammalia,Trichosurus_vulpecula
89124,3,Mammalia/Trichosurus_vulpecula/0244100db4e296ba362ed1198e3a78b6.jpg,Scott_Buckel,800,531,51356,0,235,366,296,347,1160,Mammalia,Trichosurus_vulpecula
89127,3,Mammalia/Trichosurus_vulpecula/de0a2907ba3e4288c1cce346fcb45cfa.jpg,dylanjones,530,800,150255,0,232,0,567,530,1160,Mammalia,Trichosurus_vulpecula
89128,3,Mammalia/Trichosurus_vulpecula/fc076aeb02d81782b6237f663622467f.jpg,dylanjones,800,530,114021,0,84,180,369,618,1160,Mammalia,Trichosurus_vulpecula
89130,3,Mammalia/Trichosurus_vulpecula/ea4575c907c0ed53394c80d50bb91559.jpg,Al_Glen,800,600,14550,0,205,360,150,194,1160,Mammalia,Trichosurus_vulpecula
89131,3,Mammalia/Trichosurus_vulpecula/292d6de62f4bd979010dc1c7d7423395.jpg,Pablo_G_Gastar,452,800,22170.5,0,138,124,319,139,1160,Mammalia,Trichosurus_vulpecula
89132,3,Mammalia/Trichosurus_vulpecula/2c4af8d9a8bb674db9df8057c5a7f824.jpg,Gillian_Candler,800,696,3102.5,0,334,382,73,85,1160,Mammalia,Trichosurus_vulpecula
89133,3,Mammalia/Trichosurus_vulpecula/19752ad286ac318869a54c507e339825.jpg,robvh,450,800,49714,0,30,45,469,212,1160,Mammalia,Trichosurus_vulpecula
89134,3,Mammalia/Trichosurus_vulpecula/bad4522012804e24febf40433255771a.jpg,Tim_Park,600,800,15200,0,274,208,200,152,1160,Mammalia,Trichosurus_vulpecula
89145,3,Mammalia/Trichosurus_vulpecula/42e9ae2d072fb00f2a41f11a662a3b4f.jpg,Katy_Johns,600,800,185265,0,44,48,690,537,1160,Mammalia,Trichosurus_vulpecula
89151,3,Mammalia/Trichosurus_vulpecula/b5c2d95329f91c2383217d16a543e5b3.jpg,Al_Glen,600,800,110775,0,163,51,422,525,1160,Mammalia,Trichosurus_vulpecula
89166,3,Mammalia/Trichosurus_vulpecula/f0482d4cf559217c60f39f68d788cdb4.jpg,Mary_Joyce,675,800,127155,0,219,99,490,519,1160,Mammalia,Trichosurus_vulpecula
89167,3,Mammalia/Trichosurus_vulpecula/64339768cfd8ba21f4bcec4ac226f085.jpg,Mary_Joyce,661,800,95428.5,0,120,42,339,563,1160,Mammalia,Trichosurus_vulpecula
89168,3,Mammalia/Trichosurus_vulpecula/790163ca89ebe3ad16fd69ab9a3126f6.jpg,Alison_Peel,800,600,2664,0,284,387,72,74,1160,Mammalia,Trichosurus_vulpecula
89178,1,Mammalia/Trichosurus_vulpecula/c841ee2a5d10a75d9b06aa7cf082cf65.jpg,Adrian_Tritschler,600,800,89667,0,253,109,369,486,1160,Mammalia,Trichosurus_vulpecula
89179,3,Mammalia/Trichosurus_vulpecula/1e59d34d6b81016ce33fe1d19305ebc6.jpg,ecotype,800,600,98819.5,0,120,115,299,661,1160,Mammalia,Trichosurus_vulpecula
89180,3,Mammalia/Trichosurus_vulpecula/5d6330ec71a9c9b4626b2967ccf2c8dc.jpg,ecotype,600,800,129850,0,120,39,490,530,1160,Mammalia,Trichosurus_vulpecula
89189,3,Mammalia/Trichosurus_vulpecula/e80ba4bbf3af444fcee88036c5045993.jpg,Wendy_Feltham,600,800,191400,0,0,0,638,600,1160,Mammalia,Trichosurus_vulpecula
467915,3,Mammalia/Trichosurus_vulpecula/b73a2b57a0570e7caded558848ce8b10.jpg,Leon_Perrie,800,534,22287,0,208,244,114,391,1160,Mammalia,Trichosurus_vulpecula
467920,3,Mammalia/Trichosurus_vulpecula/f47b056fa87a6bc41804b945b76135bc.jpg,Leon_Perrie,800,534,43888,0,147,212,208,422,1160,Mammalia,Trichosurus_vulpecula
467924,3,Mammalia/Trichosurus_vulpecula/94a96cb159f86dce4275a4f2fc08c176.jpg,James_Bailey,600,800,50078,0,271,195,343,292,1160,Mammalia,Trichosurus_vulpecula
467930,3,Mammalia/Trichosurus_vulpecula/243749d7d21f76315ce9c11ad207699a.jpg,larusnz,449,800,37975,0,222,138,350,217,1160,Mammalia,Trichosurus_vulpecula
467932,3,Mammalia/Trichosurus_vulpecula/0822720675097529ceae3d6c528e1770.jpg,larusnz,600,800,68586,0,232,172,426,322,1160,Mammalia,Trichosurus_vulpecula
467935,3,Mammalia/Trichosurus_vulpecula/a512e3261d7c9077023e0f4fcbb3691e.jpg,Darren_vanHoof,800,600,58563,0,209,145,243,482,1160,Mammalia,Trichosurus_vulpecula
93751,3,Reptilia/Agkistrodon_contortrix/b28c13ba8ae0e6cc2b0a2f547940d10e.jpg,Dan_Guillory,600,800,166170,0,34,51,764,435,1207,Reptilia,Agkistrodon_contortrix
93763,3,Reptilia/Agkistrodon_contortrix/0f2cf7912da854ea0978ed58408eaa19.jpg,wanda_etx,600,800,112770,0,170,83,630,358,1207,Reptilia,Agkistrodon_contortrix
93773,3,Reptilia/Agkistrodon_contortrix/98e85805c234e7f01fe7768b0526a77f.jpg,Richard_Heilbrun,800,561,35190,0,118,269,340,207,1207,Reptilia,Agkistrodon_contortrix
93776,3,Reptilia/Agkistrodon_contortrix/5f9c65381398d3fd682388237144c52e.jpg,raysuf,800,600,19855.5,0,0,379,427,93,1207,Reptilia,Agkistrodon_contortrix
93780,3,Reptilia/Agkistrodon_contortrix/ff535f5998b62ac73fbf081f1d064a46.jpg,waltboy316,600,800,47407.5,0,202,205,387,245,1207,Reptilia,Agkistrodon_contortrix
93795,3,Reptilia/Agkistrodon_contortrix/df53125e509189c9d7474f842a3db737.jpg,ceversole,600,800,68208,0,184,186,406,336,1207,Reptilia,Agkistrodon_contortrix
93852,3,Reptilia/Agkistrodon_contortrix/4944053e1daea24d6cd1ab264c4060fe.jpg,danbeaupre,533,800,8160,0,260,218,170,96,1207,Reptilia,Agkistrodon_contortrix
93854,3,Reptilia/Agkistrodon_contortrix/5aa5d05e158aa19253c166502d409ea1.jpg,johnfsammons,800,600,9243,0,128,240,237,78,1207,Reptilia,Agkistrodon_contortrix
93864,3,Reptilia/Agkistrodon_contortrix/5600c7dc2d6f882d85535ba3a6654a6a.jpg,stgiery,800,597,84372,0,82,207,474,356,1207,Reptilia,Agkistrodon_contortrix
93867,3,Reptilia/Agkistrodon_contortrix/9bd188fb3888f7d8c3300ba8fe7db291.jpg,mirandanprather,600,800,24752,0,255,254,221,224,1207,Reptilia,Agkistrodon_contortrix
93868,3,Reptilia/Agkistrodon_contortrix/73f67c0c4c1e201f980c703aaba02668.jpg,sth_environmental_science,600,800,24975.5,0,250,177,239,209,1207,Reptilia,Agkistrodon_contortrix
93875,3,Reptilia/Agkistrodon_contortrix/67310538358f62cbf538a944aabb3887.jpg,Ken_Lamberton,600,800,224026,0,0,0,748,599,1207,Reptilia,Agkistrodon_contortrix
93876,3,Reptilia/Agkistrodon_contortrix/4830bb30ed4068f9e7d126828ae42c9c.jpg,cmvaldez,800,600,34846,0,180,260,266,262,1207,Reptilia,Agkistrodon_contortrix
93881,3,Reptilia/Agkistrodon_contortrix/b96d325cf554ba4467d3ebed9edf0536.jpg,Adair_McNear,533,800,59250,0,81,228,474,250,1207,Reptilia,Agkistrodon_contortrix
93884,3,Reptilia/Agkistrodon_contortrix/ef1729771bd51a19633999789c37273d.jpg,teamtigerlily,600,800,31867.5,0,0,252,607,105,1207,Reptilia,Agkistrodon_contortrix
93890,3,Reptilia/Agkistrodon_contortrix/2ffc2e97e4b82139e5a508f8eef14a3a.jpg,rain4stgem,800,600,14796,0,173,319,216,137,1207,Reptilia,Agkistrodon_contortrix
93894,3,Reptilia/Agkistrodon_contortrix/b1d2df65cf3a8e78138cdee3a64e01de.jpg,Mary_Ann_Nilson,800,600,114332.5,0,19,82,415,551,1207,Reptilia,Agkistrodon_contortrix
93901,3,Reptilia/Agkistrodon_contortrix/d2989296eb85e4b49ce924a7734f5b03.jpg,Sun,800,600,18705,0,210,390,129,290,1207,Reptilia,Agkistrodon_contortrix
93907,3,Reptilia/Agkistrodon_contortrix/16242ade47db10209e610f5b627f6b33.jpg,mollyo,600,800,41772.5,0,126,175,385,217,1207,Reptilia,Agkistrodon_contortrix
93933,3,Reptilia/Agkistrodon_contortrix/d1346fbf47ef6505c8663971b3ca6a95.jpg,forscience,600,800,69920,0,116,136,380,368,1207,Reptilia,Agkistrodon_contortrix
471048,3,Reptilia/Agkistrodon_contortrix/5efe0e1c578cab6381b836d3854cd108.jpg,David_A._Ek,600,800,18928,0,264,252,224,169,1207,Reptilia,Agkistrodon_contortrix
471070,3,Reptilia/Agkistrodon_contortrix/d10c4c8f6326add5a7c69bf9f74bb190.jpg,esaunders,600,800,25379,0,158,255,619,82,1207,Reptilia,Agkistrodon_contortrix
471074,3,Reptilia/Agkistrodon_contortrix/afdc5e0065eed2c0d2426f9c188fa837.jpg,C._L._Mann,532,800,53896.5,0,192,154,413,261,1207,Reptilia,Agkistrodon_contortrix
471075,3,Reptilia/Agkistrodon_contortrix/79754cd69a880c649041deaeef788f6f.jpg,gmartinezx,800,600,10880,0,162,369,320,68,1207,Reptilia,Agkistrodon_contortrix
471079,3,Reptilia/Agkistrodon_contortrix/0f5ae41ec709e36e9af5efa8ef28cfe2.jpg,cliftonladd,800,800,126540,0,86,213,684,370,1207,Reptilia,Agkistrodon_contortrix
471090,3,Reptilia/Agkistrodon_contortrix/f7d2fab0bb50b39a7489b5e4b11ff370.jpg,Alan_See,600,800,58712,0,115,143,358,328,1207,Reptilia,Agkistrodon_contortrix
471110,3,Reptilia/Agkistrodon_contortrix/9730411f048b6fb2b04a74967769227e.jpg,lydiaap,450,800,54954,0,172,9,284,387,1207,Reptilia,Agkistrodon_contortrix
471117,3,Reptilia/Agkistrodon_contortrix/67c4236887f150ab2ce70962bf80d5a9.jpg,Rachel_White,800,600,5644,0,185,314,136,83,1207,Reptilia,Agkistrodon_contortrix
471160,3,Reptilia/Agkistrodon_contortrix/c4c3c1524df958f001bfd1c070eac689.jpg,abeck365,800,600,21070,0,148,308,172,245,1207,Reptilia,Agkistrodon_contortrix
197386,3,Reptilia/Agkistrodon_piscivorus/e36f662e1c90a6b3c12331581d12b8e8.jpg,nevernotbirding,800,600,103504.5,0,71,195,459,451,2729,Reptilia,Agkistrodon_piscivorus
197394,3,Reptilia/Agkistrodon_piscivorus/0fbc33f133678ec8a5ff35f3e850f77e.jpg,danjohnson77077,800,600,10218,0,208,305,156,131,2729,Reptilia,Agkistrodon_piscivorus
197420,3,Reptilia/Agkistrodon_piscivorus/8be80a92e7fd0a74406bbb7488225db1.jpg,lscknwrbiota,600,800,71968,0,65,201,692,208,2729,Reptilia,Agkistrodon_piscivorus
197430,3,Reptilia/Agkistrodon_piscivorus/552c43aca14035c4ae491bfc2cb8937c.jpg,spadgett,600,800,1820,0,307,345,140,26,2729,Reptilia,Agkistrodon_piscivorus
197433,3,Reptilia/Agkistrodon_piscivorus/78e159f04180b4ccf5aaae3689e1b98a.jpg,hroberts510,600,800,56599.5,0,289,0,291,389,2729,Reptilia,Agkistrodon_piscivorus
197442,2,Reptilia/Agkistrodon_piscivorus/c58a1c45e854e5b2d4acb5ef2ae5abdb.jpg,lfelliott,600,800,79950,0,185,152,615,260,2729,Reptilia,Agkistrodon_piscivorus
197445,3,Reptilia/Agkistrodon_piscivorus/7b61b93cf603d1e9c4450fa2173740ca.jpg,stgiery,377,800,46343,0,200,89,383,242,2729,Reptilia,Agkistrodon_piscivorus
197448,1,Reptilia/Agkistrodon_piscivorus/a0be698788c62abc2d7660a79bf72555.jpg,henicorhina,600,800,85598,0,0,147,508,337,2729,Reptilia,Agkistrodon_piscivorus
197464,3,Reptilia/Agkistrodon_piscivorus/4050cd2a3499968c8234bbc11a8373fd.jpg,angelajezek,730,800,245807,0,16,0,746,659,2729,Reptilia,Agkistrodon_piscivorus
197477,3,Reptilia/Agkistrodon_piscivorus/b340ab8fb794fb9f7070fcd5ba39a3bd.jpg,texasherps,800,600,38218,0,195,195,197,388,2729,Reptilia,Agkistrodon_piscivorus
197479,3,Reptilia/Agkistrodon_piscivorus/51cc8b0a674f5a2f827fb020e4217db5.jpg,Sarah_Robertson,600,800,63758.5,0,223,245,577,221,2729,Reptilia,Agkistrodon_piscivorus
197481,3,Reptilia/Agkistrodon_piscivorus/6e2b04fd252bed24a68e4cce357c244d.jpg,jstark918,536,800,60620,0,0,207,433,280,2729,Reptilia,Agkistrodon_piscivorus
197482,3,Reptilia/Agkistrodon_piscivorus/3b5d922c1b29f4f67c477bf221de49f4.jpg,rain4stgem,800,600,83580,0,166,103,280,597,2729,Reptilia,Agkistrodon_piscivorus
197485,3,Reptilia/Agkistrodon_piscivorus/d4eabed43f058282df2c1c676717c719.jpg,laurentaake,600,800,143895,0,139,56,530,543,2729,Reptilia,Agkistrodon_piscivorus
197499,3,Reptilia/Agkistrodon_piscivorus/65888d546d7bfe0b4eb0904455043f24.jpg,cricketnichols,800,600,63474,0,171,121,284,447,2729,Reptilia,Agkistrodon_piscivorus
197508,3,Reptilia/Agkistrodon_piscivorus/b67eafe38b49cf2a2e02ce19ea35a039.jpg,centratex,600,800,36654,0,308,259,492,149,2729,Reptilia,Agkistrodon_piscivorus
197533,3,Reptilia/Agkistrodon_piscivorus/43d9a105a89939eb0179b3fbfcd7332b.jpg,crossbonecorns,600,800,19278,0,242,216,324,119,2729,Reptilia,Agkistrodon_piscivorus
197549,3,Reptilia/Agkistrodon_piscivorus/94dfc8e24bfdee0231f0f7e61d3cb635.jpg,J.R._Hileman,800,598,54445.5,0,129,160,333,327,2729,Reptilia,Agkistrodon_piscivorus
